,server_name,point_winner,num_shot,how,Service,tension_score,10_last_ALCARAZ,serve_side,SINNER_avg_vx,SINNER_avg_vy,SINNER_max_vx,SINNER_max_vy,SINNER_avg_v,SINNER_max_v,SINNER_avg_power,SINNER_max_power,ALCARAZ_avg_vx,ALCARAZ_avg_vy,ALCARAZ_max_vx,ALCARAZ_max_vy,ALCARAZ_avg_v,ALCARAZ_max_v,ALCARAZ_avg_power,ALCARAZ_max_power,SINNER_avg_speed,SINNER_max_speed,SINNER_avg_depth,SINNER_lift_pct,SINNER_avg_laterality,SINNER_speed_std,SINNER_depth_std,SINNER_laterality_std,ALCARAZ_avg_speed,ALCARAZ_max_speed,ALCARAZ_avg_depth,ALCARAZ_lift_pct,ALCARAZ_avg_laterality,ALCARAZ_speed_std,ALCARAZ_depth_std,ALCARAZ_laterality_std,ALCARAZ__service_speed,ALCARAZ__service_laterality,ALCARAZ__service_depth,SINNER__service_speed,SINNER__service_laterality,SINNER__service_depth,service_int,serve_side_int,server_name_int,target,pred_prob_alcaraz,momentum_point_alcaraz,momentum_point_sinner,momentum_smooth_alcaraz,momentum_smooth_sinner,rolling_momentum_alcaraz
86,ALCARAZ,SINNER,3,ERROR,2nd Serve,46,40.0,Left,2.8525263157894734,9.514421052631578,9.0,24.072,12.418177676162646,24.887236498603862,158.97502566425123,611.182,4.093578947368422,5.759052631578949,8.639999999999999,17.639999999999997,9.338400928865735,19.504972986951298,80.2132774758454,228.31250000000006,121.10565531087146,121.10565531087146,77.45056794278501,100.0,25.880923450789794,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,162.84185142496364,65.24908869987848,72.36533957845434,0.0,0.0,0.0,2,0,1,0,0.0066630803,-0.98667383,0.98667383,-0.4572473268475689,0.4572473268475689,-0.2871160417795181
87,ALCARAZ,SINNER,7,ERROR,2nd Serve,50,40.0,Right,5.128348739495799,8.74323529411764,14.4,19.44514285714284,70.48806841093845,315.8239685713964,110.64782880727991,420.88760695389203,6.021529411764706,5.379529411764706,14.094000000000014,16.919999999999998,10.360209620186682,20.035896850813184,92.36550032970656,381.1000000000001,139.87414423841673,161.30879505265943,76.16042630767073,100.0,38.517618469015794,24.953276883241923,9.71415498785162,22.320218718260094,131.50061118101303,136.35578986680247,74.21119057635676,100.0,26.366950182260023,6.866259545188206,15.290403261669566,28.524842205824275,174.06589900522164,91.98055893074118,76.89305230288836,0.0,0.0,0.0,2,1,1,0,0.013703173,-0.97259367,0.97259367,-0.5603166000601364,0.5603166000601364,-0.37711749970912933
88,SINNER,SINNER,4,ERROR,2nd Serve,47,30.0,Right,4.341055900621119,7.410372670807455,10.8,19.8,12.016628426506957,21.98335290330994,114.78131504922645,378.6640000000004,8.677639751552794,5.720496894409938,17.28,14.76,12.90796037466075,21.673988135822388,104.66144734528832,361.5750000000001,128.32456481921787,128.32456481921787,53.13420277660917,100.0,69.38031591737546,0.0,0.0,0.0,111.34653678219773,111.34653678219773,56.41564997896508,100.0,9.113001215066829,0.0,0.0,0.0,0.0,0.0,0.0,219.37228691423286,12.515188335358445,89.38329430132708,2,1,0,0,0.010978572,-0.97804284,0.97804284,-0.6438618518434384,0.6438618518434384,-0.47571882903575896
89,SINNER,SINNER,2,RETURN WINNER,1st Serve,37,20.0,Left,2.39027027027027,6.193783783783784,5.4,13.175999999999998,9.377837871273943,16.27362068961274,45.82409722222222,122.291,1.6216216216216215,1.889189189189189,3.2400000000000007,4.32,3.8329121303627804,5.696225478307749,11.391799428104575,41.21249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.08475230723403,38.27460510328068,83.91881342701015,1,0,0,0,0.013143642,-0.97371274,0.97371274,-0.7098320322170266,0.7098320322170266,-0.4757454633712769
90,SINNER,ALCARAZ,7,ERROR,2nd Serve,37,20.0,Right,3.908912466843501,7.5470291777188345,11.16,19.915199999999995,12.710558405917373,22.866893136562126,141.48159324123588,524.7418799999997,7.288567639257296,4.234535809018568,16.271999999999995,13.679999999999998,10.49075506610908,22.260670641469947,83.91174149584076,365.3374999999995,137.86539043558514,139.5346270605226,80.3954564577198,100.0,66.58566221142163,2.3606570737964394,7.139487904281504,7.045292352040931,118.65979947608612,130.4876728394366,66.7648296171645,100.0,35.84447144592953,16.72713892448174,0.0,0.0,0.0,0.0,0.0,165.04301048894752,24.908869987849332,75.80015612802498,2,1,0,1,0.90532887,0.81065774,-0.81065774,-0.4057340694505369,0.4057340694505369,-0.38664319217205045
91,SINNER,SINNER,25,WINNER,2nd Serve,37,20.0,Left,6.161149346180317,7.797914659325532,15.84,20.62199999999999,13.894808622591357,28.457873763084578,142.92900181992337,541.138,6.531163110805231,3.8074810736407434,15.48,11.16,8.973191978003092,19.408146660072553,57.70728927203065,231.52499999999995,128.41916019478697,223.1991864076152,74.72070303370262,58.333333333333336,53.77345754016471,43.53541348184862,15.318568986040228,22.007063439439047,102.12313432700516,135.0937182555746,63.5759360538494,66.66666666666666,43.110571081409475,33.18838735382748,16.41250647975252,20.91466954438991,0.0,0.0,0.0,146.56225304373677,77.88578371810449,87.82201405152225,2,0,0,0,0.0724979,-0.8550042,0.8550042,-0.4955880958246327,0.4955880958246327,-0.4743174523115158
92,SINNER,SINNER,8,ERROR,2nd Serve,37,20.0,Right,6.502911694510741,7.81689737470167,14.76,19.83599999999999,15.07912736485388,36.625733005416755,149.82215959821426,583.3750000000001,5.858305489260143,3.3621479713603817,13.715999999999989,10.44,8.20208861014807,15.784349187908074,41.14624232104701,137.99999999999994,148.1371008049392,180.6804653061095,78.51633711961857,100.0,27.82503037667072,28.21742417938116,13.976897073652573,2.4301336573511527,138.79785231700725,144.18125109807588,71.67297714205581,100.0,71.16241393276631,6.723012162691195,16.692838734665468,17.580019776598384,0.0,0.0,0.0,165.66170394126522,30.741190765492103,80.32786885245902,2,1,0,0,0.05323009,-0.89353985,0.89353985,-0.5751784472546361,0.5751784472546361,-0.4700751036405563
93,ALCARAZ,ALCARAZ,2,RETURN WINNER,2nd Serve,52,20.0,Right,4.907027027027027,6.254594594594595,13.535999999999994,20.249999999999993,11.310415038170918,23.883364380160472,145.03671977124185,701.0664374999999,3.8837837837837843,11.818378378378378,9.07199999999999,25.272000000000002,17.509423937220312,33.528143316470356,322.66493055555554,1180.1171874999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.65930311819787,81.044957472661,74.5511319281811,0.0,0.0,0.0,2,1,1,1,0.98289603,0.96579206,-0.96579206,-0.26698434146777883,0.26698434146777883,-0.38022130727767944
94,ALCARAZ,ALCARAZ,3,WINNER,1st Serve,42,20.0,Left,5.7034710743801655,4.098842975206612,14.4,11.700000000000001,9.186389113118741,15.98983503870952,69.68679378531074,255.22899999999981,3.9984297520661163,8.52287603305785,10.350000000000001,21.599999999999984,64.14775986837428,350.6260867116929,146.98453625235408,600.7545000000001,108.40781072480223,108.40781072480223,66.00757257046698,100.0,1.5795868772782502,0.0,0.0,0.0,185.68571053257915,185.68571053257915,95.8771560790913,100.0,98.05589307411907,0.0,0.0,0.0,196.89902934406058,65.24908869987848,72.98985167837627,0.0,0.0,0.0,1,0,1,1,0.97895604,0.9579121,-0.9579121,-0.022005052915943,0.022005052915943,-0.28637403845787046
95,ALCARAZ,ALCARAZ,6,ERROR,2nd Serve,42,30.0,Right,7.675018867924528,4.227169811320755,17.20799999999999,10.8,10.691435088134568,18.707202849211534,84.98031912637828,241.3319999999999,3.556641509433962,7.68022641509434,8.567999999999993,19.439999999999998,12.93354781647043,25.153104025822916,148.10588952502124,574.1749999999998,126.52622004841731,126.7990125749789,72.94909549852756,100.0,34.38639125151883,0.3857868907774306,3.867222614819144,7.9044743461922735,131.3953825251312,136.38382826233004,66.63862010938158,100.0,60.75334143377886,7.054727616708848,15.052420331526841,9.107329138004134,188.48761451255677,48.724179829890645,82.98204527712724,0.0,0.0,0.0,2,1,1,1,0.9903419,0.9806838,-0.9806838,0.1785327201930317,-0.1785327201930317,-0.1942172735929489
96,ALCARAZ,SINNER,5,ERROR,1st Serve,42,40.0,Left,7.268684210526317,5.920953947368422,17.640000000000004,17.28,12.429095473328136,32.81234765754071,138.27014027316352,503.88,4.918125000000001,7.1235197368421055,13.265999999999988,22.98599999999999,12.540749079861051,27.520186720384977,129.0433624031008,612.7500000000002,99.16079726848994,130.18712753923973,74.67395877156079,100.0,71.20291616038881,43.877857059561244,21.775438108058598,2.2338731847934707,141.84876795669686,141.84876795669686,65.9234328986117,100.0,83.96111786148238,0.0,0.0,0.0,236.70861660283302,87.12029161603888,94.69164715066356,0.0,0.0,0.0,1,0,1,0,0.06890894,-0.86218214,0.86218214,-0.0296102534219748,0.0296102534219748,-0.1897558093070984
98,ALCARAZ,ALCARAZ,3,WINNER,1st Serve,47,40.0,Left,7.4623584905660385,4.826320754716981,16.83,14.400000000000002,124.43537956646087,1098.728212487234,113.25126348435815,621.2959999999994,3.3008490566037736,9.287264150943395,7.36875,20.4525,31.16881504244651,188.34186521536378,138.7123894282632,678.647222222222,121.54725217884256,121.54725217884256,0.0,100.0,0.0,0.0,0.0,0.0,46.01238036751413,46.01238036751413,44.97265460664703,0.0,40.46172539489672,0.0,0.0,0.0,174.07416667962156,89.79343863912516,65.49570647931303,0.0,0.0,0.0,1,0,1,1,0.12244704,-0.7551059,0.7551059,-0.17470938611472522,0.17470938611472522,-0.1825128048658371
99,SINNER,SINNER,16,ERROR,1st Serve,52,50.0,Right,5.2088760504201685,4.390430672268908,12.761999999999976,13.121999999999977,9.07495697558587,18.44182432984796,73.19386035007611,255.21599999999984,7.129222689075631,6.868046218487394,18.72,18.719999999999995,14.324653495146952,30.032466426605225,136.1147325401007,522.7999999999996,134.22282896437963,147.666308314385,65.04597632069235,100.0,54.24405485158826,13.735257082764337,12.875739522932239,19.82792216070911,115.05566166658441,142.87100992606128,73.62822284993089,87.5,38.517618469015794,18.546277818371454,8.018891413684093,22.53132770487399,0.0,0.0,0.0,203.1917191335819,80.80194410692589,89.22716627634661,1,1,0,0,0.054571886,-0.8908562,0.8908562,-0.31793875083858997,0.31793875083858997,-0.2691329777240753
100,SINNER,SINNER,4,ERROR,1st Serve,42,50.0,Left,6.9547058823529415,7.575,14.76,19.890000000000004,13.231429218865781,26.63045222728311,175.3085975355054,693.8879999999999,9.635779411764709,9.793978991596635,23.544000000000004,24.839999999999996,87.31940877551776,329.4701851706299,205.8066106060218,828.9999999999992,80.45376630660827,140.77686721297007,66.93310896087506,100.0,88.57837181044957,85.30974742617761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.45371335906236,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.005453357,-0.9890933,0.9890933,-0.45216966190432806,0.45216966190432806,-0.36632591485977173
101,SINNER,ALCARAZ,5,ERROR,1st Serve,42,40.0,Right,4.748012422360249,5.3299209486166,12.023999999999992,17.06399999999999,10.341806485708073,21.92140583752561,94.38633256235828,417.9499999999995,7.686521739130435,7.876719367588934,18.36,21.6,16.36907519500328,32.23950343470895,201.80405555555555,890.9023437499973,163.38943794767354,163.38943794767354,61.37989061842659,100.0,68.65127582017011,0.0,0.0,0.0,94.60448867244182,115.767419273149,65.88136306268406,50.0,33.53584447144593,29.92890347508069,14.576454471241409,26.978314616351874,0.0,0.0,0.0,208.14592656255775,11.7861482381531,98.59484777517564,1,1,0,1,0.93214834,0.8642967,-0.8642967,-0.1888763937973095,0.1888763937973095,-0.2757582634687424
102,SINNER,SINNER,9,ERROR,1st Serve,42,50.0,Left,5.087488789237669,5.6176681614349775,12.240000000000002,14.4,9.655899891993213,20.33793981342671,79.62985828944069,301.62600000000003,8.444932735426008,7.4498878923766805,21.959999999999997,19.08,25.37615238590133,113.35765937268323,173.52694099573614,579.6999999999999,100.4866161052303,140.330806773292,68.30739026784462,100.0,62.413932766302146,61.202235672727355,5.638195162810634,16.52907769110435,117.54478907571549,149.3030267405087,74.16912074042912,75.0,53.098420413122724,35.30956153582578,0.4759658602854416,16.15262149004508,0.0,0.0,0.0,215.23762636426795,85.90522478736331,87.82201405152225,1,0,0,0,0.53090125,0.061802506,-0.061802506,-0.13874061362958684,0.13874061362958684,-0.31941029131412507
103,SINNER,ALCARAZ,5,ERROR,2nd Serve,42,50.0,Right,4.256729323308271,4.806879699248121,11.52,14.76,8.653409916758248,18.500639017502905,94.34972433460077,408.6159999999998,6.2912030075187975,5.964022556390978,14.040000000000001,17.55,11.03339486549175,21.034483258418515,83.56494243768483,332.94999999999993,134.06606284605678,134.06606284605678,74.25326041228439,100.0,73.99756986634264,0.0,0.0,0.0,119.61522266598887,134.40689692157702,69.07867059318468,100.0,49.331713244228425,20.918586342457715,8.150915357388058,14.9497666982332,0.0,0.0,0.0,152.96854272600277,16.889428918590525,97.18969555035129,2,1,0,1,0.9823682,0.96473634,-0.96473634,0.08195477800104296,-0.08195477800104296,-0.22216715216636657
104,SINNER,SINNER,4,ERROR,1st Serve,47,50.0,Left,4.0030674846625764,6.265766871165646,10.044000000000002,16.2,10.13686540677273,18.798535506234167,103.72332118055553,367.3019999999992,9.450920245398775,7.9198159509202455,21.924000000000003,22.896000000000004,16.841248306687657,32.507237003023306,183.19341362847223,629.9070312499998,138.6582364239777,138.6582364239777,71.729070256626,100.0,78.1287970838396,0.0,0.0,0.0,72.05218365615453,104.21229944837991,58.93984013462348,100.0,28.79708383961118,45.48127192085429,7.9724281597810185,3.0930551789447973,0.0,0.0,0.0,208.73407255427804,74.726609963548,79.07884465261515,1,0,0,0,0.019012699,-0.9619746,0.9619746,-0.1268311020798604,0.1268311020798604,-0.31757091283798217
105,ALCARAZ,ALCARAZ,1,Ace,1st Serve,57,40.0,Right,18.0,7.2,18.0,7.2,19.386593305684215,19.386593305684215,0.0,0.0,5.4,7.2,5.4,7.2,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.12771936915308,99.27095990279466,92.59570887673539,0.0,0.0,0.0,1,1,1,1,0.9321687,0.86433744,-0.86433744,0.07140260743788468,-0.07140260743788468,-0.2290089398622513
106,ALCARAZ,ALCARAZ,2,RETURN WINNER,2nd Serve,47,40.0,Left,5.242285714285715,5.490000000000001,12.959999999999999,20.34,11.551981284262812,21.44520382898366,140.13272135416668,606.7229999999997,2.0494285714285714,6.971142857142859,3.9599999999999995,16.127999999999993,9.13168776379678,16.26772845679414,113.21571180555556,435.2874999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.1656427521906,5.467800729040097,67.8376268540203,0.0,0.0,0.0,2,0,1,1,0.9909945,0.981989,-0.981989,0.25351989134113273,-0.25351989134113273,-0.13332858085632324
107,ALCARAZ,SINNER,7,ERROR,1st Serve,47,50.0,Right,6.813693467336682,8.313391959798997,15.84,23.039999999999992,15.052766940619016,29.664725421267768,175.1720699718706,722.6179999999987,4.198266331658291,7.943894472361808,10.080000000000002,23.6988,11.349677800658675,25.845328782434255,122.80933509142052,565.4421874999994,73.88779230333584,133.96950440243415,49.85275557425325,66.66666666666666,42.891859052247874,52.127868484692314,23.084344223843534,30.93055178944801,79.46649203238661,81.8009147044173,65.54480437526294,100.0,60.75334143377886,3.301372203097022,21.358967980308837,29.384024199975606,194.40865268653354,79.82989064398542,87.66588602654176,0.0,0.0,0.0,1,1,1,0,0.7986765,0.597353,-0.597353,0.322286509439819,-0.322286509439819,-0.05412724018096924
108,ALCARAZ,SINNER,3,ERROR,2nd Serve,47,50.0,Left,3.516774193548387,6.992903225806452,9.0,15.12,11.293577775032293,17.336151917038684,76.40928549382716,236.08,4.194516129032259,6.784193548387096,13.823999999999998,17.064,10.650263666964202,19.42312134595751,124.61153549382715,529.2249999999997,121.65429215297152,121.65429215297152,85.27555742532604,100.0,61.11786148238153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.11695977332664,58.68772782503038,92.81811085089774,0.0,0.0,0.0,2,0,1,0,0.0042179204,-0.99156415,0.99156415,0.059516376463515354,-0.059516376463515354,-0.055075764656066895
109,ALCARAZ,ALCARAZ,4,ERROR,1st Serve,57,40.0,Right,8.019945652173913,8.56483695652174,17.117999999999995,21.400799999999997,17.367776794543655,33.74304771838274,165.24892142418662,534.3812499999999,6.267554347826087,5.060054347826088,12.240000000000004,12.546,10.276626770935504,16.632665306400842,65.92473334868018,178.50000000000006,102.53379859381121,102.53379859381121,88.30458561211611,100.0,85.90522478736331,0.0,0.0,0.0,87.21268738744433,87.21268738744433,58.266722759781246,100.0,34.87241798298906,0.0,0.0,0.0,183.34235424367057,91.25151883353585,93.91100702576112,0.0,0.0,0.0,1,1,1,1,0.38071358,-0.23857284,0.23857284,-0.00010146604328528763,0.00010146604328528763,-0.018102264404296874
110,ALCARAZ,SINNER,1,Ace,2nd Serve,52,50.0,Left,1.8,7.2,1.8,7.2,7.42159012611179,7.42159012611179,0.0,0.0,3.6,3.6,3.6,3.6,5.091168824543142,5.091168824543142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.35088986110748,92.70959902794654,117.4863387978142,0.0,0.0,0.0,2,0,1,0,0.2871041,-0.4257918,0.4257918,-0.08523953287292618,0.08523953287292618,0.009293782711029052
111,ALCARAZ,ALCARAZ,6,ERROR,2nd Serve,57,50.0,Right,6.328544776119403,7.777835820895523,14.4,19.907999999999987,13.917097824810432,25.675872313603065,147.30211425576522,550.6279999999995,4.627276119402985,4.422201492537313,11.520000000000001,11.501999999999976,8.315990871751346,17.030511834881196,70.96115041928721,257.74999999999966,127.24051297097895,130.1394091382099,61.169541438788386,100.0,49.21020656136088,4.099658275609415,9.578812938244358,7.560801548531728,129.83240797014255,143.45558714117,72.02355910811949,100.0,47.9951397326853,19.26608474630568,9.935787333458421,21.6513862526136,138.9848542466163,29.283110571081412,73.14597970335676,0.0,0.0,0.0,2,1,1,1,0.974824,0.949648,-0.949648,0.12173797829787172,-0.12173797829787172,0.01624329686164856
112,ALCARAZ,ALCARAZ,4,ERROR,1st Serve,52,50.0,Right,8.08086956521739,10.815942028985505,19.386,23.759999999999998,17.124216308327437,37.45876640243834,168.34757489106752,463.3994444444442,5.1069565217391295,4.078550724637681,11.483999999999998,10.080000000000002,8.289046373857907,13.563313694142101,49.31312125544662,161.31249999999994,122.99164101957517,122.99164101957517,55.153554901135884,100.0,22.721749696233292,0.0,0.0,0.0,47.40167652987351,47.40167652987351,27.219183845183004,0.0,83.71810449574727,0.0,0.0,0.0,197.46243752736237,70.1093560145808,68.30601092896174,0.0,0.0,0.0,1,1,1,1,0.906841,0.81368196,-0.81368196,0.2601267746947144,-0.2601267746947144,0.09967760443687439
113,SINNER,ALCARAZ,6,WINNER,2nd Serve,57,60.0,Right,6.14002572347267,9.083633440514468,14.940000000000001,21.690000000000005,17.082279102297736,34.32874011400229,219.90429392135638,905.0339999999999,4.833086816720257,3.111704180064309,10.260000000000002,9.720000000000002,7.30663929847589,13.597101747649692,38.79375789141414,140.77499999999992,130.52193405219384,144.82488054342977,69.12074042911232,100.0,45.80801944106926,20.227420909802532,11.304189181779044,4.467746369586936,138.139656868137,148.30688940551724,69.12074042911233,100.0,50.911300121506684,10.547251275185818,11.360102145731572,23.639842595645106,0.0,0.0,0.0,142.1472293308147,24.179829890643987,72.8337236533958,2,1,0,1,0.9467411,0.8934822,-0.8934822,0.38679786143196543,-0.38679786143196543,0.1890287071466446
114,SINNER,SINNER,8,ERROR,2nd Serve,57,60.0,Left,6.852458547741567,9.891572327044026,19.08,25.368,17.234360875751403,36.58359440849932,175.07937339047103,636.5449999999996,5.031446540880502,3.5864150943396234,13.679999999999998,10.080000000000002,7.41431159663832,16.429005057472164,39.03175178738866,166.47499999999982,117.55255096857513,136.6927352413826,59.44467816575516,100.0,45.07897934386392,28.53572837876041,6.4007012199104585,22.0500316997053,109.04749806781554,144.52778784627998,57.98625718693031,66.66666666666666,56.66261644390442,49.318138114571454,17.42531046732439,5.157000904786393,0.0,0.0,0.0,152.94368424175116,60.87484811664642,58.31381733021077,2,0,0,0,0.09103819,-0.8179236,0.8179236,0.145853568017898,-0.145853568017898,0.09984292387962342
115,SINNER,ALCARAZ,9,ERROR,1st Serve,47,60.0,Right,3.9352529182879383,8.798696498054476,9.72,22.923,13.178545477360412,25.524546978223057,138.86603533376822,501.5400000000001,7.80023346303502,6.206439688715953,17.280000000000005,23.525999999999986,12.958919536083572,33.99662169200464,141.32184849967388,719.6250000000002,152.7420284689115,158.1772768189084,87.79974758098443,100.0,72.37748076144187,5.901836267694624,7.7403925163530065,10.54894494675753,90.3638368475472,136.89200402096085,56.72416210910111,50.0,38.03159173754557,32.06803004521588,11.311180377924106,33.204021645589776,0.0,0.0,0.0,221.45666417090223,58.68772782503038,100.62451209992193,1,1,0,1,0.9076581,0.8153162,-0.8153162,0.2797460944830435,-0.2797460944830435,0.09271312952041626
116,SINNER,SINNER,2,RETURN WINNER,2nd Serve,61,60.0,Left,1.8828358208955223,8.861641791044777,4.571999999999998,21.6,11.276360033293649,22.345113820165082,147.7901388888889,596.9339999999991,0.6743283582089553,2.391492537313433,1.08,2.5200000000000005,2.632281182435854,2.903218236808553,0.5509168836805562,1.9624999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.31552340574626,45.56500607533414,86.41686182669788,2,0,0,0,0.008857375,-0.98228526,0.98228526,0.027339823329274884,-0.027339823329274884,-0.005435323715209961
117,SINNER,SINNER,6,ERROR,2nd Serve,57,50.0,Right,4.454563106796116,8.594660194174757,11.015999999999988,21.240000000000002,13.503188047078101,27.335134318861687,147.69078538267158,486.71999999999997,6.638349514563107,3.731262135922331,14.760000000000002,11.880000000000003,9.540932921874761,20.280005436994504,61.51310026325345,270.9375,132.51584460313077,140.1464884587073,59.9074463609592,100.0,28.31105710814095,10.791360030195232,1.2494103832492653,21.307713454953074,133.0607187122999,138.29361397009615,56.373580143037444,100.0,62.08991494532199,7.400431444053312,3.6292396846764383,20.620367859632008,0.0,0.0,0.0,149.41095981253835,42.891859052247874,74.08274785323967,2,1,0,0,0.036091615,-0.92781675,0.92781675,-0.16369149107633504,0.16369149107633504,-0.00871705412864685
119,ALCARAZ,ALCARAZ,2,RETURN WINNER,2nd Serve,62,50.0,Right,7.086486486486487,3.775945945945948,12.743999999999996,10.889999999999999,9.415230776654306,13.233026474928995,41.42900326797386,143.61099999999993,2.9910810810810804,9.895945945945947,5.063999999999992,23.039999999999996,15.496885599265658,31.198403437782115,193.1039113562092,812.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.40786001125758,11.543134872417983,91.41295862607338,0.0,0.0,0.0,2,1,1,1,0.99181175,0.9836235,-0.9836235,0.06577150808198286,-0.06577150808198286,0.07821941673755646
120,ALCARAZ,ALCARAZ,2,RETURN WINNER,2nd Serve,52,50.0,Left,5.413392857142858,7.299107142857143,14.13,21.87,12.55263552528198,27.059885857355123,183.82006813417192,995.1760000000002,2.898214285714286,7.528928571428572,8.19,14.49,12.4071252779613,20.97582332346259,114.63135482180294,416.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.2517525857067,61.60388821385177,120.92115534738485,0.0,0.0,0.0,2,0,1,1,0.9723715,0.94474304,-0.94474304,0.24156581391973678,-0.24156581391973678,0.16999937891960143
121,ALCARAZ,SINNER,3,ERROR,1st Serve,52,60.0,Right,6.8183505154639175,6.131752577319587,17.64,20.447999999999986,12.52482269403783,23.55680929344958,128.75921838061467,388.336,3.634639175257732,5.061340206185567,10.871999999999996,14.255999999999968,10.408835954804605,18.41761654035555,68.36288416075651,212.47499999999977,121.72531395873682,121.72531395873682,64.07236011779554,100.0,26.366950182260023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.26104817217677,18.347509113001216,79.07884465261515,0.0,0.0,0.0,1,1,1,0,0.07265519,-0.8546896,0.8546896,0.022314731509723903,-0.022314731509723903,0.17671956419944762
122,ALCARAZ,ALCARAZ,2,RETURN WINNER,2nd Serve,52,50.0,Left,4.094615384615384,2.4646153846153847,12.636000000000001,11.304000000000002,7.006831397359155,13.325194729046096,49.79581790123458,149.12444444444446,2.0830769230769226,8.503076923076925,4.014000000000001,19.332000000000004,10.450613429047829,20.126789394216214,105.46315586419753,332.12499999999994,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.38354393126104,84.93317132442284,69.55503512880561,0.0,0.0,0.0,2,0,1,1,0.9004488,0.8008976,-0.8008976,0.17803130486642116,-0.17803130486642116,0.17354961037635802
123,ALCARAZ,ALCARAZ,4,ERROR,2nd Serve,52,50.0,Right,8.805517241379311,5.456068965517241,18.287999999999993,15.767999999999992,12.149548998094172,21.026820634352692,103.60101036776213,283.9199999999995,7.039241379310344,6.393103448275862,16.703999999999983,17.78399999999998,13.366186383987289,26.427420470044346,131.7283352895149,473.0125000000002,116.51332663737591,116.51332663737591,75.26293647454774,100.0,68.89428918590522,0.0,0.0,0.0,121.81284212271724,121.81284212271724,76.2726125368111,100.0,58.93074119076549,0.0,0.0,0.0,179.39167341045697,25.394896719319565,75.64402810304449,0.0,0.0,0.0,2,1,1,1,0.8286894,0.6573788,-0.6573788,0.27390080244830933,-0.27390080244830933,0.20332842469215393
124,SINNER,ALCARAZ,3,ERROR,2nd Serve,62,50.0,Right,4.055581395348838,5.941744186046511,8.190000000000001,21.51,9.650238368184265,21.864723718113254,132.1649916331995,535.9249999999996,5.054302325581395,9.940813953488371,12.831428571428571,24.5025,49.442950919877156,280.50947559594744,313.91514655561014,1077.81875,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,128.2153854109978,128.2153854109978,98.90618426588136,100.0,54.79951397326853,0.0,0.0,0.0,0.0,0.0,0.0,164.7090791779444,42.891859052247874,83.13817330210773,2,1,0,1,0.98691064,0.9738213,-0.9738213,0.41388489843906523,-0.41388489843906523,0.20378267168998718
125,SINNER,ALCARAZ,4,WINNER,1st Serve,62,60.0,Left,6.994658385093168,9.319006211180126,15.48,21.240000000000002,14.835763871741491,24.337123246775523,162.34335091420536,575.2109999999999,5.999627329192547,9.72987577639752,12.6,23.85,36.82667634026833,198.00342691527277,184.05411096948743,814.8631944444458,96.09573271151724,96.09573271151724,62.81026503996634,100.0,39.48967193195625,0.0,0.0,0.0,138.23432138228472,155.31876921392748,73.03323517038282,100.0,68.408262454435,24.16105782916482,7.079992171745832,5.155091964908,0.0,0.0,0.0,215.3172711319271,14.21628189550425,97.18969555035129,1,0,0,1,0.9969837,0.9939674,-0.9939674,0.5299014015337387,-0.5299014015337387,0.3015797734260559
